station_id,window_start,anomaly_frequency,anomaly_severity,missing_data_pct,communication_failure_frequency,station_disagreement,temperature_drift,pressure_drift,humidity_drift,rolling_variance,repeated_fault_count,estimated_health_risk_score,sensor_health_score,degradation_level,maintenance_priority
AWS003,2026-05-07,0.06944444444444445,20,0.0,0.0,0.11086220871033346,0.02569765777823125,-0.0014223864458000118,-0.021807867758790313,0.4023296280975599,20,9.36877743998056,90.6,HEALTHY,LOW
AWS003,2026-05-08,0.16666666666666666,48,0.0,0.0,0.08482782447459586,0.006144329233322988,-0.026931306846254444,-0.020913403979467074,0.36554687729185065,48,17.954028945198232,82.0,WATCH,MEDIUM
AWS003,2026-05-09,0.16666666666666666,48,0.0,0.0,0.06844701322040944,0.006467323857724256,-0.0209452319028295,0.0011106153143181333,0.24822349928820245,48,17.54450866384357,82.5,WATCH,MEDIUM
AWS003,2026-05-10,0.16666666666666666,48,0.0,0.0,0.14575187615754717,0.01453525579361259,0.009436908661500511,-0.012016514363052991,0.26401844178211287,48,19.47713023727201,80.5,WATCH,MEDIUM
AWS003,2026-05-11,0.0625,18,0.0,0.0,0.07011946169667024,-0.013105528517090225,0.028315496559573303,0.0011742380149011547,0.24802744272552035,18,7.690486542416757,92.3,HEALTHY,LOW
AWS003,2026-05-12,0.0625,18,0.0,0.0,0.06578372499754626,-0.0322316873686361,0.015309074617502935,0.037017915565116244,0.2605929181467501,18,7.582093124938657,92.4,HEALTHY,LOW
AWS003,2026-05-13,0.0625,18,0.0,0.0,0.0711333041863777,0.002701313826744372,-0.017962019896940105,-0.011305321521298768,0.2612174226651865,18,7.715832604659442,92.3,HEALTHY,LOW
AWS003,2026-05-14,0.0,0,0.0,0.0,0.0693686256426816,0.0017686280981558358,-0.02792884572257195,0.023423473597212432,0.24703946441612232,0,1.7342156410670402,98.3,HEALTHY,LOW
AWS003,2026-05-15,0.0,0,0.0,0.0,0.06768054883932978,-0.0047684353540509644,-0.004505267747088876,-0.010869939906630396,0.2882910066032247,0,1.6920137209832444,98.3,HEALTHY,LOW
AWS003,2026-05-16,0.0,0,0.0,0.0,0.0689097906377085,0.025638776483911812,0.021609431468421845,-0.02268732699734836,0.2573193882626119,0,1.7227447659427124,98.3,HEALTHY,LOW
AWS003,2026-05-17,0.0,0,0.0,0.0,0.07658381520555942,0.022791313137403728,0.02520249290906425,-0.02432913105299593,0.2520868883326437,0,1.9145953801389854,98.1,HEALTHY,LOW
AWS003,2026-05-18,0.0,0,0.0,0.0,0.07481587753347756,-0.014615891763212244,-0.0025803753488923397,0.032060170117474876,0.2570259389275409,0,1.870396938336939,98.1,HEALTHY,LOW
AWS003,2026-05-19,0.006944444444444444,2,0.0,0.0,0.07199693461339221,-0.01177942568677828,0.0615226359777989,-0.010466287784420726,0.4738222818120422,2,2.459645587557027,97.5,HEALTHY,LOW
AWS003,2026-05-20,0.003472222222222222,1,0.0,0.0,0.0715099397854494,-0.003143744271296366,-0.10869989096256047,0.00399199576827357,0.25276329244901097,1,2.117609605747346,97.9,HEALTHY,LOW
AWS003,2026-05-21,0.125,36,0.0,0.0,0.0765763843506491,-0.022266442227155705,0.010346314963742585,0.018214454808016978,0.3477972441142253,36,13.78940960876623,86.2,HEALTHY,LOW
AWS003,2026-05-22,0.1388888888888889,40,0.0,0.0,0.10321718735219455,-0.005275089326753024,0.028904136541984354,0.0220713401167161,0.3708013321361823,40,15.77487412824931,84.2,WATCH,MEDIUM
AWS003,2026-05-23,0.16666666666666666,48,0.0,0.0,0.0784665649991529,0.029122188535583696,0.013918638212337619,-0.030107779026608637,0.31967011528169137,48,17.794997458312157,82.2,WATCH,MEDIUM
AWS003,2026-05-24,0.16666666666666666,48,0.0,0.0,0.06670486934398391,0.006892569796565039,-0.01644755940727273,-0.010712617174338036,0.25974136595549396,48,17.50095506693293,82.5,WATCH,MEDIUM
AWS003,2026-05-25,0.22916666666666666,66,0.0,0.0,0.13709979249309467,0.0029296906690683164,-0.027980078708480564,-0.010723538212090909,0.2577237534792982,66,25.198328145660696,74.8,WATCH,MEDIUM
AWS003,2026-05-26,0.0625,18,0.0,0.0,0.06677714197527905,0.016372464486273594,-0.007508446466761064,-0.011679999898525775,0.2580128811864866,18,7.606928549381976,92.4,HEALTHY,LOW
AWS003,2026-05-27,0.0625,18,0.0,0.0,0.07048832891987895,-0.012115024742166155,0.023479673635956527,0.02476342441861099,0.2558666237138164,18,7.699708222996975,92.3,HEALTHY,LOW
AWS003,2026-05-28,0.0,0,0.0,0.0,0.07467391860386927,-0.028727826877471517,0.06280596196440033,0.01704237762805212,0.20012881139422686,0,1.8668479650967316,98.1,HEALTHY,LOW
AWS004,2026-05-01,0.0,0,0.0,0.0,0.1429646689284504,0.025107423250261097,0.013271172251570469,-0.01823134952488723,0.2554202407050848,0,3.57411672321126,96.4,HEALTHY,LOW
AWS004,2026-05-02,0.003472222222222222,1,0.0,0.0,0.15264559045355808,-0.02003785606338267,-0.017247931992098446,0.01519346909259784,0.45833609541459747,1,4.146000872450063,95.9,HEALTHY,LOW
AWS004,2026-05-03,0.003472222222222222,1,0.0,0.0,0.1453402405097839,-0.0048380522149375806,-0.02866388738966721,-0.012173322061316692,0.25974227563744284,1,3.9633671238557087,96.0,HEALTHY,LOW
AWS004,2026-05-04,0.003472222222222222,1,0.0,0.0,0.14054086270870741,-0.008188173159533907,-0.006809874718580349,0.022678422015435486,0.2560286585501056,1,3.843382678828797,96.2,HEALTHY,LOW
AWS004,2026-05-05,0.125,36,0.0,0.0,0.18183444835556262,-0.021584952047851737,0.02405209595744711,0.012819034988708856,0.3307013393431016,36,16.420861208889065,83.6,WATCH,MEDIUM
AWS004,2026-05-06,0.06944444444444445,20,0.0,0.0,0.15545628029803582,-0.0016144604225991498,0.024324295489473496,0.009841155749146532,0.25081385385944827,20,10.483629229673118,89.5,HEALTHY,LOW
AWS004,2026-05-07,0.06944444444444445,20,0.0,0.0,0.17590427012489163,0.023848596004462836,-0.0013580133551494259,-0.02369873263910284,0.3922534460949786,20,10.994828975344513,89.0,HEALTHY,LOW
AWS004,2026-05-08,0.16666666666666666,48,0.0,0.0,0.17182799211676053,0.009377017679530412,-0.02636905447417743,-0.018725421705474643,0.3439520453034116,48,20.129033136252346,79.9,WATCH,MEDIUM
AWS004,2026-05-09,0.16666666666666666,48,0.0,0.0,0.15495239008228856,0.0004189551188428971,-0.021720599327642906,0.009706078653173498,0.2515041050629244,48,19.70714308539055,80.3,WATCH,MEDIUM
AWS004,2026-05-10,0.16666666666666666,48,0.0,0.0,0.18001113644748254,0.01750578966833411,0.010306781606785935,-0.02592618115988284,0.26009730662961794,48,20.333611744520397,79.7,WATCH,MEDIUM
AWS004,2026-05-11,0.0625,18,0.0,0.0,0.13956907442197095,-0.016320778875380797,0.029506976084401042,0.018811543494094998,0.2615359609293322,18,9.426726860549275,90.6,HEALTHY,LOW
AWS004,2026-05-12,0.0625,18,0.0,0.0,0.14504094044431032,-0.028529438449939715,0.013398418586716964,0.023556857318125193,0.24889410764345332,18,9.563523511107757,90.4,HEALTHY,LOW
AWS004,2026-05-13,0.0625,18,0.0,0.0,0.14422938575557406,0.0016740352429088284,-0.015610157982629226,0.010661136218752433,0.2590647016055194,18,9.543234643889352,90.5,HEALTHY,LOW
AWS004,2026-05-14,0.0,0,0.0,0.0,0.14047139071928894,0.003964837425627699,-0.03096682000671278,-0.002321342532586337,0.25502396962304846,0,3.511784767982223,96.5,HEALTHY,LOW
AWS004,2026-05-15,0.0,0,0.0,0.0,0.14456617157681448,-0.00508423487835399,-0.006101048404806717,0.005476375295613487,0.28421268490391627,0,3.614154289420362,96.4,HEALTHY,LOW
AWS004,2026-05-16,0.0,0,0.0,0.0,0.16357250637562012,0.025729349993639863,0.02290252186715473,-0.04557892597621424,0.2471149741586867,0,4.089312659390503,95.9,HEALTHY,LOW
AWS004,2026-05-17,0.0,0,0.0,0.0,0.14487647630829825,0.024248739852015637,0.026980338946515303,-0.01222361262013405,0.27028184467823535,0,3.621911907707456,96.4,HEALTHY,LOW
AWS004,2026-05-18,0.0,0,0.0,0.0,0.1412594903357264,-0.015704727528086864,-0.0012849991325845325,0.01667208165283745,0.2715806840089262,0,3.53148725839316,96.5,HEALTHY,LOW
AWS004,2026-05-19,0.003472222222222222,1,0.0,0.0,0.1530964277252741,-0.013027858011270389,-0.02810333635189445,0.01667885292340585,0.4709258021677847,1,4.1572718042429635,95.8,HEALTHY,LOW
AWS004,2026-05-20,0.003472222222222222,1,0.0,0.0,0.16189592346942105,-0.0013765478409684733,-0.02031607649545977,-0.006048055703216513,0.2637993711463118,1,4.377259197846637,95.6,HEALTHY,LOW
AWS004,2026-05-21,0.1284722222222222,37,0.0,0.0,0.16413419381803246,-0.027283138068410366,0.00870075285189742,0.021938731450475882,0.33249594879090827,37,16.308215956561924,83.7,WATCH,MEDIUM
AWS004,2026-05-22,0.06944444444444445,20,0.0,0.0,0.1491954420859022,-0.0026923136178947185,0.029965090893397987,0.006536474176196726,0.3819700610632633,20,10.327108274369778,89.7,HEALTHY,LOW
AWS004,2026-05-23,0.11805555555555555,34,0.0,0.0,0.17168699795383657,0.05180821553086427,0.015671549505735054,-0.026838310293589802,0.24774103979877798,34,15.507452726623693,84.5,WATCH,MEDIUM
AWS004,2026-05-24,0.2847222222222222,82,0.0,0.0,0.17505416784381805,-0.015400381282246819,-0.019131165128371604,-0.014343867753102924,0.33153666626128503,82,31.424965307206566,68.6,WATCH,MEDIUM
AWS004,2026-05-25,0.16666666666666666,48,0.0,0.0,0.1894833378108698,0.0013768314352143258,-0.028067304007744473,-0.0026604635813832645,0.25568782219178676,48,20.57041677860508,79.4,WATCH,MEDIUM
AWS004,2026-05-26,0.125,36,0.0,0.0,0.14501253367877506,0.01615203002322764,-0.006979318599163836,-0.008845810755775594,0.26229089705573233,36,15.500313341969377,84.5,WATCH,MEDIUM
AWS004,2026-05-27,0.0625,18,0.0,0.0,0.14409455403397167,-0.013917414855213583,0.024439418445725874,0.018620705519311127,0.270190416433885,18,9.539863850849292,90.5,HEALTHY,LOW
AWS004,2026-05-28,0.0,0,0.0,0.0,0.13284835468844303,-0.016024971417524916,0.06221730164949341,0.10289636124011206,0.21741633829593734,0,3.3212088672110758,96.7,HEALTHY,LOW
AWS005,2026-05-01,0.0,0,0.0,0.0,0.13289673683255673,0.020259603999947227,0.01335461855066038,-0.025351698041224658,0.2583696960544961,0,3.3224184208139182,96.7,HEALTHY,LOW
AWS005,2026-05-02,0.003472222222222222,1,0.0,0.0,0.13838246986700653,-0.014580292153820432,-0.01757733704233762,0.017539839867327236,0.46253330401773596,1,3.7894228577862745,96.2,HEALTHY,LOW
AWS005,2026-05-03,0.003472222222222222,1,0.0,0.0,0.14080495677504623,-0.007908438968320398,-0.028965055554468933,0.0036261487972140127,0.2526691523220798,1,3.849985030487267,96.2,HEALTHY,LOW
AWS005,2026-05-04,0.003472222222222222,1,0.0,0.0,0.13645016638345303,-0.004914243149330237,-0.005268156462638747,0.007765481717321461,0.2661996276715516,1,3.741115270697437,96.3,HEALTHY,LOW
AWS005,2026-05-05,0.125,36,0.0,0.0,0.1459672368306551,-0.02526871108477993,0.021772860052234222,0.013127229022445416,0.34109362655253267,36,15.524180920766378,84.5,WATCH,MEDIUM
AWS005,2026-05-06,0.06944444444444445,20,0.0,0.0,0.14587336809167328,-0.003268008764029625,0.026219463612593173,0.014180400309573052,0.2573150802334965,20,10.244056424514055,89.8,HEALTHY,LOW
AWS005,2026-05-07,0.06944444444444445,20,0.0,0.0,0.1793441216395827,0.027348375402550196,-0.0028009829353810765,-0.026295066342646865,0.39472280206233945,20,11.08082526321179,88.9,HEALTHY,LOW
AWS005,2026-05-08,0.16666666666666666,48,0.0,0.0,0.14251436489990316,0.009924830015909467,-0.026722835643406186,-0.0061494919003230765,0.3117204090203575,48,19.396192455830914,80.6,WATCH,MEDIUM
AWS005,2026-05-09,0.16666666666666666,48,0.0,0.0,0.13518650338979046,0.0022307724904920587,0.0057058050063522915,-0.011112050508458562,0.2484819040842866,48,19.212995918078096,80.8,WATCH,MEDIUM
AWS005,2026-05-10,0.1388888888888889,40,0.0,0.0,0.1874278162214401,0.015850444267575498,-0.016989266254175642,0.260429426873174,0.2446239176708647,40,17.88013984998045,82.1,WATCH,MEDIUM
AWS005,2026-05-11,0.09027777777777778,26,0.0,0.0,0.15305280531678836,-0.013685681662065975,0.031147478915150215,-0.2575827707674124,0.2650641393896114,26,12.402709021808597,87.6,HEALTHY,LOW
AWS005,2026-05-12,0.05555555555555555,16,0.0,0.0,0.13779837311087423,-0.03277514557684391,0.012728107120870172,0.040491911073384027,0.2547471339887044,16,8.722737105549633,91.3,HEALTHY,LOW
AWS005,2026-05-13,0.020833333333333332,6,0.0,0.0,0.13882405719247443,0.0015233738575692016,-0.017605650990306445,-0.004758735683572126,0.26719931520394935,6,5.449768096478527,94.6,HEALTHY,LOW
AWS005,2026-05-14,0.04861111111111111,14,0.0,0.0,0.12571366971760498,0.005425568719197453,-0.02733166267639299,-0.001969640926486216,0.25878511857948605,14,7.7608972984956806,92.2,HEALTHY,LOW
AWS005,2026-05-15,0.0,0,0.0,0.0,0.12628820364313587,-0.005039040589265532,-0.006906777794019171,-0.0006139940308315476,0.2726595249659232,0,3.1572050910783966,96.8,HEALTHY,LOW
AWS005,2026-05-16,0.0,0,0.0,0.0,0.137663008337807,0.02453514552196576,0.02334970205647993,-0.027101994105427574,0.26022760870741957,0,3.441575208445175,96.6,HEALTHY,LOW
AWS005,2026-05-17,0.0,0,0.0,0.0,0.142220386589629,0.022468781969568932,0.025455277207502687,-0.020641575971431396,0.25778891360987255,0,3.5555096647407245,96.4,HEALTHY,LOW
AWS005,2026-05-18,0.0,0,0.0,0.0,0.13007527926800416,-0.015551714966281197,-0.0018045247283191815,0.01353249055399397,0.2572717897237427,0,3.251881981700104,96.7,HEALTHY,LOW
AWS005,2026-05-19,0.003472222222222222,1,0.0,0.0,0.1378973620294003,-0.010199671357760133,-0.030098214512288262,0.014018107739260537,0.46552852350468804,1,3.7772951618461192,96.2,HEALTHY,LOW
AWS005,2026-05-20,0.003472222222222222,1,0.0,0.0,0.1357049576692505,-0.004562609781643652,-0.01800057099039323,-0.0003710881411778604,0.25557386896725715,1,3.722485052842374,96.3,HEALTHY,LOW
AWS005,2026-05-21,0.003472222222222222,1,0.0,0.0,0.13684143891917155,-0.025891658923789727,0.009650566288583838,0.024585483980377014,0.2552392227588102,1,3.7508970840904,96.2,HEALTHY,LOW
AWS005,2026-05-22,0.19444444444444445,56,0.0,0.0,0.1313536020068896,-0.0019222115878609028,0.02913384036043472,0.015827048867526877,0.4423209434723682,56,21.756062272394463,78.2,WATCH,MEDIUM
AWS005,2026-05-23,0.06944444444444445,20,0.0,0.0,0.1859550923733275,0.030201184574078253,0.01369102583620495,-0.04658736818273801,0.24819423458467668,20,11.24609953155541,88.8,HEALTHY,LOW
