timestamp,station_id,latitude,longitude,temperature,pressure,humidity,neighbor_temperature_median,neighbor_pressure_median,neighbor_humidity_median,spatial_residual_temperature,spatial_residual_pressure,spatial_residual_humidity,spatial_anomaly_score,spatial_consensus_score,event_likelihood,sensor_fault_likelihood,event_type,is_genuine_event,fault_type,is_anomaly
2026-05-01 01:00:00,AWS001,12.97,77.59,22.181809881781998,1005.8804248638663,78.25098628279459,22.699822658640514,1007.5073533699157,78.15542580146555,-0.5180127768585159,-1.626928506049353,0.09556048132903072,0.024846137995696124,0.9751538620043039,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:05:00,AWS001,12.97,77.59,21.792311151774587,1006.229707672302,78.42227008460797,22.372481681289074,1007.7251011181592,78.29909852220334,-0.5801705295144863,-1.4953934458571894,0.12317156240463589,0.02613468978307405,0.9738653102169259,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:10:00,AWS001,12.97,77.59,22.13863562479337,1006.0184575264306,79.26146703478389,22.65363036105591,1007.5589456897397,78.20141847111003,-0.5149947362625404,-1.5404881633091918,1.0600485636738597,0.03574496519509039,0.9642550348049096,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:15:00,AWS001,12.97,77.59,21.933811260669817,1006.1215051781354,79.13159753348914,22.304703243646152,1007.6924841036205,78.76833953617395,-0.3708919829763353,-1.5709789254850648,0.3632579973151877,0.017214121133875986,0.982785878866124,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:20:00,AWS001,12.97,77.59,22.49651346978762,1006.2374932478745,78.61142471266348,22.74880892683269,1007.7620371102201,79.84483036805563,-0.25229545704507217,-1.5245438623456948,-1.233405655392147,0.03686543544137577,0.9631345645586242,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:25:00,AWS001,12.97,77.59,22.38174550961849,1006.1478401684105,79.26944810523587,22.68631482199364,1007.7168632938212,78.62076768814788,-0.3045693123751505,-1.5690231254106948,0.6486804170879878,0.04433577665855757,0.9556642233414424,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:30:00,AWS001,12.97,77.59,21.95079546091075,1006.0778302355735,80.74012986320903,22.354839607278905,1007.6619395061205,79.40700246371048,-0.4040441463681539,-1.5841092705469464,1.3331273994985509,0.055017359500344386,0.9449826404996556,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:35:00,AWS001,12.97,77.59,21.8962219311818,1006.1779249959982,79.83033599043776,22.284118356043145,1007.8178304425267,78.86099516616042,-0.3878964248613457,-1.6399054465284735,0.9693408242773387,0.05914757054049301,0.940852429459507,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:40:00,AWS001,12.97,77.59,22.433635735808082,1006.1861135740905,78.55772252002556,22.775705751500467,1007.7871635137132,79.38685050092998,-0.3420700156923857,-1.6010499396226123,-0.829127980904417,0.04973327526327167,0.9502667247367284,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:45:00,AWS001,12.97,77.59,21.90541018416775,1006.4657721318911,80.13999110864356,22.375166049196068,1008.0313811536154,79.23563798067752,-0.46975586502831845,-1.565609021724299,0.9043531279660328,0.057111843046274965,0.9428881569537251,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:50:00,AWS001,12.97,77.59,22.328182889221193,1006.3047811749913,79.86804562920466,22.633435787532203,1007.9155418216283,79.37523173805258,-0.30525289831101077,-1.6107606466370044,0.49281389115208185,0.058399962330260555,0.9416000376697394,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 01:55:00,AWS001,12.97,77.59,22.257993593906615,1006.3501486431344,79.7061936517286,22.5657917383375,1007.9379075583621,79.81872827495985,-0.30779814443088327,-1.5877589152277096,-0.11253462323125518,0.016597698318829776,0.9834023016811703,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:00:00,AWS001,12.97,77.59,21.97146778686145,1006.5582933985124,78.24211635768938,22.43955158578208,1008.0320872463642,79.7617314402049,-0.468083798920631,-1.4737938478517663,-1.5196150825155144,0.04604376328573752,0.9539562367142624,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:05:00,AWS001,12.97,77.59,22.260025810907173,1006.2102901790685,80.39198767478595,22.72960973808972,1007.8187367356453,79.27029479033186,-0.4695839271825477,-1.6084465565768369,1.1216928844540917,0.033962291626014524,0.9660377083739855,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:10:00,AWS001,12.97,77.59,22.287099677043756,1006.331737430553,78.38032721561491,22.60105631128431,1007.8964518033001,79.97473430246654,-0.3139566342405544,-1.5647143727471757,-1.594407086851632,0.081439794879448,0.918560205120552,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:15:00,AWS001,12.97,77.59,22.05541027885799,1006.2249537842209,78.41771969660394,22.521062471140276,1007.8606811469429,78.68054710025267,-0.4656521922822847,-1.6357273627219229,-0.26282740364872836,0.021017260808729062,0.978982739191271,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:20:00,AWS001,12.97,77.59,22.258450491759092,1006.3573069658864,78.99818326839123,22.621231559852067,1008.0235908651468,79.50555738249405,-0.36278106809297483,-1.6662838992604065,-0.5073741141028165,0.018458845387892706,0.9815411546121073,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:25:00,AWS001,12.97,77.59,22.053794668442357,1006.4769566435652,78.662140874517,22.405115604401537,1007.9865905848787,79.35352786204871,-0.3513209359591798,-1.5096339413134956,-0.6913869875317147,0.06995146813178896,0.930048531868211,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:30:00,AWS001,12.97,77.59,22.042564235494858,1006.3787704043974,79.39740640071766,22.49397599981223,1007.8968721688352,79.04229350982838,-0.4514117643173705,-1.5181017644378016,0.35511289088927356,0.020103962788909593,0.9798960372110904,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:35:00,AWS001,12.97,77.59,22.02647983734896,1006.5230911865883,79.84257416823957,22.608263448281804,1008.0925010181834,79.61914137000836,-0.5817836109328454,-1.5694098315950669,0.223432798231201,0.027941179934685846,0.9720588200653142,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:40:00,AWS001,12.97,77.59,22.213957993380212,1006.7542453249634,78.71910139026805,22.683784409355397,1008.1227125908545,78.8716989498487,-0.4698264159751844,-1.368467265891013,-0.15259755958065568,0.022181678526268362,0.9778183214737316,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:45:00,AWS001,12.97,77.59,22.110762309299457,1006.4745018283726,79.40062508686988,22.705317011522425,1008.0110631923569,78.74475628150341,-0.5945547022229682,-1.5365613639843332,0.6558688053664667,0.03346611471744392,0.9665338852825561,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:50:00,AWS001,12.97,77.59,22.460899293477652,1006.4552319963544,79.34338577928096,22.788991228292105,1007.9914779164117,78.78682862193557,-0.3280919348144522,-1.5362459200572403,0.5565571573453951,0.02587589100780893,0.974124108992191,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 02:55:00,AWS001,12.97,77.59,22.23784512962802,1006.3523112976667,78.43928886636752,22.750572943155984,1008.0099781767924,79.7643731820427,-0.5127278135279631,-1.6576668791257134,-1.3250843156751841,0.04164605130766315,0.9583539486923368,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:00:00,AWS001,12.97,77.59,22.394334715100022,1006.6286044500124,80.64534150907238,22.602430640836104,1008.246063374457,78.90322180994912,-0.2080959257360817,-1.617458924444577,1.7421196991232648,0.09461717735681446,0.9053828226431855,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:05:00,AWS001,12.97,77.59,22.482218561389512,1006.3575036567677,78.74618002200171,22.645704606353597,1007.9998757303383,78.63918227842277,-0.1634860449640847,-1.642372073570641,0.10699774357894398,0.018056983297502105,0.9819430167024978,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:10:00,AWS001,12.97,77.59,22.0985794223225,1006.6055067874984,80.74500018599419,22.67816568337922,1008.1302398023386,79.34707975272156,-0.5795862610567184,-1.5247330148401943,1.3979204332726312,0.05427060678228462,0.9457293932177154,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:15:00,AWS001,12.97,77.59,22.8123875952524,1006.6038936728896,77.68948538501155,23.079615222520744,1008.0551434470412,78.11829528215326,-0.26722762726834404,-1.45124977415162,-0.42880989714170425,0.015115050860920127,0.9848849491390799,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:20:00,AWS001,12.97,77.59,22.589973723930942,1006.636282600479,78.23288238338807,23.027087150525443,1008.2536431769881,78.18600542898822,-0.43711342659450025,-1.6173605765090997,0.04687695439984907,0.02270014467060833,0.9772998553293917,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:25:00,AWS001,12.97,77.59,22.83814331226695,1006.499628520705,79.82701749188548,23.2298769704209,1008.2301732738059,78.82145400427737,-0.39173365815394945,-1.7305447531009577,1.0055634876081143,0.03866314603591033,0.9613368539640896,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:30:00,AWS001,12.97,77.59,22.987786716547635,1006.5583111841383,77.99160829439448,23.190528348416624,1007.9903304744441,79.41735261327167,-0.20274163186898875,-1.4320192903057887,-1.425744318877193,0.041807674769799165,0.9581923252302008,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:35:00,AWS001,12.97,77.59,22.95847465397032,1006.6963365761976,78.3269304424816,23.187459036516355,1008.1065291458315,79.18291127601259,-0.22898438254603448,-1.410192569633864,-0.8559808335309924,0.03181078746565772,0.9681892125343423,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:40:00,AWS001,12.97,77.59,23.176799488007262,1006.9980711817739,79.01820015415552,23.33180295818505,1008.3537972551769,78.47207195001802,-0.15500347017778893,-1.3557260734030478,0.5461282041375028,0.0239207219358246,0.9760792780641754,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:45:00,AWS001,12.97,77.59,22.870153295057513,1006.5241375925475,80.36549490412332,23.225624668988356,1008.2330866250475,78.1377230066634,-0.35547137393084327,-1.7089490324999588,2.2277718974599168,0.045202194697098866,0.9547978053029011,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:50:00,AWS001,12.97,77.59,23.2373767561584,1006.6566572752304,78.87763318606666,23.384206267333585,1008.3071345623056,77.30235376943965,-0.14682951117518428,-1.650477287075205,1.575279416627012,0.11594823707652727,0.8840517629234728,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 03:55:00,AWS001,12.97,77.59,22.807252237735856,1006.6008975928371,77.92434353931327,23.24699976798248,1008.2113445117526,78.22544225158303,-0.43974753024662405,-1.6104469189154997,-0.3010987122697628,0.017488961973019985,0.98251103802698,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:00:00,AWS001,12.97,77.59,22.75964191452897,1006.7045609758147,78.19679054601725,23.364811080812185,1008.4115030351873,78.29849837571591,-0.6051691662832148,-1.7069420593725226,-0.101707829698654,0.03202233942272417,0.9679776605772759,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:05:00,AWS001,12.97,77.59,22.801226898218726,1006.5461640002387,79.73296279649968,23.160665680160243,1008.1493916280328,78.57495558412018,-0.3594387819415168,-1.6032276277941264,1.158007212379502,0.029704810760578258,0.9702951892394217,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:10:00,AWS001,12.97,77.59,23.654618483965752,1006.7563570885337,78.09627509869355,23.719251426746364,1008.2776618102107,77.62619268258578,-0.06463294278061227,-1.5213047216769837,0.4700824161077719,0.04004145640883486,0.9599585435911652,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:15:00,AWS001,12.97,77.59,23.169560620348484,1006.8294632681984,78.42680343721524,23.66709567861124,1008.3001864124958,78.02369681777296,-0.49753505826275557,-1.4707231442973807,0.40310661944228343,0.049421579682661074,0.950578420317339,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:20:00,AWS001,12.97,77.59,23.74845327994489,1006.8076460557992,78.00925448891067,24.10848900091399,1008.394234364355,77.50753090753497,-0.3600357209691012,-1.5865883085558607,0.5017235813756997,0.024587603234407306,0.9754123967655927,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:25:00,AWS001,12.97,77.59,23.33731827077751,1006.6001715503078,77.59743526370858,23.679575478582528,1008.2656970739125,76.68717132238686,-0.34225720780501945,-1.6655255236047424,0.9102639413217162,0.0711879115223257,0.9288120884776743,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:30:00,AWS001,12.97,77.59,23.757828127440682,1006.5909300925338,79.28373651529247,24.021687874952477,1008.2073498953425,77.50896508352213,-0.26385974751179475,-1.616419802808764,1.774771431770347,0.056149174891762764,0.9438508251082373,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:35:00,AWS001,12.97,77.59,23.645752900981076,1006.7128756991398,76.27295263171143,24.144186516219833,1008.281738250743,76.88665732571701,-0.4984336152387563,-1.5688625516032744,-0.6137046940055768,0.040207528850918814,0.9597924711490812,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:40:00,AWS001,12.97,77.59,23.415455665402753,1006.8586155240861,79.47268525266679,23.89861149726658,1008.3545844900138,78.0091573242581,-0.4831558318638258,-1.4959689659277728,1.4635279284086948,0.05486640813783205,0.9451335918621679,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:45:00,AWS001,12.97,77.59,24.216986962374765,1006.6170555945966,79.30390135496381,24.396205692818732,1008.2312735241808,78.37553156589361,-0.1792187304439672,-1.6142179295841288,0.928369789070203,0.04100566845617629,0.9589943315438237,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:50:00,AWS001,12.97,77.59,23.981904745187595,1006.9701570928498,76.54949464668175,24.36955427279451,1008.5843985441293,76.2426438440814,-0.3876495276069143,-1.6142414512794403,0.30685080260035136,0.03221711144862381,0.9677828885513762,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 04:55:00,AWS001,12.97,77.59,24.071730217334032,1006.7013585638311,77.36133812735223,24.298930177641928,1008.472089371873,75.73378182766106,-0.22719996030789602,-1.7707308080418898,1.6275562996911646,0.11967697613907027,0.8803230238609298,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:00:00,AWS001,12.97,77.59,23.697373139323766,1006.9230898580512,77.80452220858186,24.266867955908864,1008.5058150982579,77.70788558896928,-0.5694948165850988,-1.5827252402067415,0.09663661961258185,0.031158098797368465,0.9688419012026316,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:05:00,AWS001,12.97,77.59,24.169559547362066,1006.7109019705274,77.50709525240757,24.509827212316118,1008.3697989849214,76.78333671442246,-0.3402676649540517,-1.6588970143940287,0.7237585379851055,0.03582585693324028,0.9641741430667597,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:10:00,AWS001,12.97,77.59,24.19516176616822,1006.9277555032705,76.09598261790488,24.695275305580655,1008.344204363078,77.03607896914593,-0.5001135394124354,-1.416448859807474,-0.9400963512410527,0.025982536042174757,0.9740174639578253,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:15:00,AWS001,12.97,77.59,23.8379753843429,1006.5878425589466,77.09169398030241,24.45151169576023,1008.3192195206072,76.39794640260736,-0.6135363114173309,-1.7313769616606578,0.6937475776950492,0.03637159870800883,0.9636284012919911,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:20:00,AWS001,12.97,77.59,24.215742678109788,1006.8443292389543,75.70311982020695,24.703553815831896,1008.4207610197568,76.18309674525801,-0.48781113772210816,-1.5764317808025226,-0.47997692505106215,0.0322977659822125,0.9677022340177875,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:25:00,AWS001,12.97,77.59,24.51305524781618,1006.733176260329,75.18725133146977,24.968781776761766,1008.340670301929,75.46469438725165,-0.4557265289455863,-1.6074940416000345,-0.27744305578188744,0.019731305726834115,0.9802686942731659,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:30:00,AWS001,12.97,77.59,24.3100806124695,1006.9986741029809,77.5198722493978,24.803333831528953,1008.5924383818394,76.7798993951427,-0.4932532190594543,-1.5937642788585435,0.7399728542551003,0.05310214136241632,0.9468978586375837,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:35:00,AWS001,12.97,77.59,24.28398401943337,1006.8285144131376,75.84216800655558,25.005298954963905,1008.3880957202496,75.18250485410846,-0.7213149355305362,-1.559581307112012,0.6596631524471235,0.03404417923669864,0.9659558207633013,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:40:00,AWS001,12.97,77.59,24.42568740010804,1006.6533731403737,75.76331693596735,24.913345894234915,1008.3670655551521,75.52612834662247,-0.487658494126876,-1.713692414778393,0.23718858934488196,0.024856592761350344,0.9751434072386497,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:45:00,AWS001,12.97,77.59,25.173662814578503,1007.0493648553302,75.68476473301844,25.3617544637728,1008.5514722301468,75.31948329481214,-0.18809164919429833,-1.50210737481666,0.36528143820629566,0.025172837778122993,0.974827162221877,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:50:00,AWS001,12.97,77.59,24.90963383132007,1006.712076763152,75.52450670541405,25.32322348651924,1008.3464910786909,74.45466419075876,-0.41358965519917135,-1.6344143155388338,1.0698425146552921,0.08032112452499798,0.919678875475002,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 05:55:00,AWS001,12.97,77.59,25.161316683173446,1006.9961821738927,76.52613147350719,25.555383827537305,1008.4808610135644,75.36379215260312,-0.39406714436385926,-1.4846788396716875,1.162339320904067,0.03238726750743048,0.9676127324925695,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:00:00,AWS001,12.97,77.59,25.548060589529914,1007.0152965485403,74.02102665089237,25.976700580252057,1008.5474265421531,73.73297493169025,-0.428639990722143,-1.5321299936127843,0.2880517192021159,0.024007468756311417,0.9759925312436886,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:05:00,AWS001,12.97,77.59,25.168860036801444,1006.8564832287727,75.194051704221,25.57098660781582,1008.5236244536491,75.57611669313059,-0.40212657101437443,-1.6671412248763318,-0.3820649889095904,0.03734400763420005,0.9626559923657999,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:10:00,AWS001,12.97,77.59,25.24902540537415,1006.7482196319328,75.97956187990444,25.734503471053326,1008.4456787632128,76.1632346964631,-0.4854780656791746,-1.6974591312799703,-0.18367281655866918,0.025417275865392178,0.9745827241346078,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:15:00,AWS001,12.97,77.59,25.847302893804745,1006.9191441689029,73.56548412087562,26.10257081195968,1008.5004823994287,75.62324406616531,-0.2552679181549351,-1.5813382305258301,-2.057759945289689,0.14751445861370002,0.8524855413863,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:20:00,AWS001,12.97,77.59,25.480695308820135,1006.7856253999972,74.20162284966958,25.879808525059964,1008.438557739456,74.8845908584041,-0.3991132162398294,-1.6529323394587436,-0.6829680087345196,0.02753333126671343,0.9724666687332866,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:25:00,AWS001,12.97,77.59,25.626080880131887,1006.7751211632894,74.89613449860879,26.262220044235026,1008.4394475280639,74.63011846642685,-0.6361391641031382,-1.6643263647744106,0.2660160321819376,0.04496766618355483,0.9550323338164451,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:30:00,AWS001,12.97,77.59,26.030124871469667,1006.8146447346634,73.9958385776002,26.40613767914331,1008.4392086232447,73.97168867076502,-0.37601280767364287,-1.6245638885812923,0.02414990683517715,0.018254051664206926,0.9817459483357931,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:35:00,AWS001,12.97,77.59,26.045974630584073,1007.0105083527825,74.9234619971821,26.57839893303933,1008.5680525594234,73.67387163262721,-0.532424302455258,-1.557544206640955,1.2495903645548907,0.05981155438218398,0.940188445617816,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:40:00,AWS001,12.97,77.59,26.206544104370423,1006.8366545846418,73.20892295538341,26.570098493777998,1008.4664912393197,72.94957202566646,-0.36355438940757523,-1.629836654677888,0.25935092971695894,0.020943134269556664,0.9790568657304434,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:45:00,AWS001,12.97,77.59,51.29217499083814,1006.8477920623459,74.06799224687923,27.07389249474282,1008.4725396462884,73.34622138877415,24.21828249609532,-1.6247475839425078,0.7217708581050744,0.6766959174918503,0.3233040825081497,0.0,0.6766959174918503,NONE,0,TEMPERATURE_SPIKE,1
2026-05-01 06:50:00,AWS001,12.97,77.59,26.583104446746372,1006.9970767014022,73.26468992279904,26.916440997543543,1008.5554528755824,73.02394949329457,-0.3333365507971706,-1.558376174180239,0.24074042950446994,0.01694296246483341,0.9830570375351666,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 06:55:00,AWS001,12.97,77.59,26.855608160840788,1006.9510193236212,72.04075939207672,27.02843837177234,1008.5072088648758,72.39510913730346,-0.1728302109315507,-1.5561895412546392,-0.3543497452267417,0.02447178383455184,0.9755282161654482,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:00:00,AWS001,12.97,77.59,26.687306440645784,1006.8491781877824,71.41327298815554,26.980525593389817,1008.3763760979706,71.44688193043054,-0.2932191527440331,-1.5271979101881925,-0.033608942274995,0.016362908556277634,0.9836370914437224,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:05:00,AWS001,12.97,77.59,26.61171791931788,1006.8627271522079,72.500772143553,27.126496751621783,1008.5702282999097,72.47352258760867,-0.5147788323039038,-1.7075011477018052,0.02724955594432288,0.04002593873465665,0.9599740612653433,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:10:00,AWS001,12.97,77.59,26.826754521140224,1006.9006085977483,72.0004606048378,27.35201495478188,1008.5265296596588,72.1863481755617,-0.5252604336416553,-1.6259210619105033,-0.1858875707239065,0.0379330789751089,0.9620669210248911,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:15:00,AWS001,12.97,77.59,27.164084012065345,1006.8495489167169,71.46594353184655,27.553174314966522,1008.431295948018,72.24124024366496,-0.3890903029011774,-1.58174703130112,-0.7752967118184131,0.05956520588730146,0.9404347941126986,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:20:00,AWS001,12.97,77.59,27.573900791596618,1006.9452369384343,71.72469570343333,27.876759845924287,1008.5520189756211,71.7154892776841,-0.30285905432766924,-1.6067820371868038,0.00920642574922681,0.017496892266821003,0.982503107733179,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:25:00,AWS001,12.97,77.59,27.601456258060082,1006.762964577581,72.63835372531699,27.800700510547113,1008.4033114202548,71.60281519237259,-0.1992442524870306,-1.6403468426738073,1.0355385329444005,0.047335351470960484,0.9526646485290395,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:30:00,AWS001,12.97,77.59,27.46305407567004,1007.053880676198,71.39134007062209,27.82688193225243,1008.4477346518573,71.47839393037692,-0.3638278565823896,-1.39385397565934,-0.08705385975483182,0.017753899014084137,0.9822461009859159,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:35:00,AWS001,12.97,77.59,27.535967651939192,1006.9771296080933,71.88957888503533,28.03801742553921,1008.5876502783867,71.0116226250947,-0.5020497736000173,-1.6105206702934538,0.8779562599406319,0.02772616144814634,0.9722738385518537,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:40:00,AWS001,12.97,77.59,27.832628956213284,1007.0144200003551,73.17864194141148,28.18839265150444,1008.5697175147639,71.76785210525091,-0.3557636952911558,-1.5552975144087213,1.4107898361605749,0.044135921300112596,0.9558640786998874,0.0,0.0,NONE,0,NORMAL,0
2026-05-01 07:45:00,AWS001,12.97,77.59,28.358135548605574,1006.973893099073,70.82957173981923,28.4818699180633,1008.6670297875253,70.90437461541411,-0.12373436945772553,-1.6931366884522276,-0.07480287559488374,0.01827478607122082,0.9817252139287792,0.0,0.0,NONE,0,NORMAL,0
